microsoft_stock
0.042899
-0.01844
0.023121
-0.011299
-0.007143
-0.004317
0.018786
0.001418
-0.007082
-0.009986
0.002882
-0.017241
0.017544
-0.022989
0.014706
0.005797
-0.017291
0.002933
-0.008772
-0.020649
-0.006024
-0.030303
-0.025
-0.012821
0.016234
0.027157
0.029549
0.009063
0.026946
-0.002915
0.008772
-0.011594
0.020528
0.020115
0.005634
0.029412
-0.02449
0.015342
-0.002747
-0.027548
-0.01983
-0.004335
0
0.030479
-0.014085
0.085714
-0.009211
-0.035857
-0.011019
0.011142
0
0
0.008264
-0.002732
0.013699
0.013514
0
0.005333
-0.002653
-0.007979
0.010724
0.002653
0.002646
0
0.002639
0.021053
0.010309
0.022959
-0.041147
0.002601
0.011673
0.017949
-0.012594
0.007653
0.012658
0.0375
0.014458
-0.007126
-0.016746
0.034063
0.002353
0.016432
-0.018476
0.009412
0.034965
0.027027
0.02193
-0.030043
0.002212
-0.01766
-0.008989
0.011338
0.008969
-0.013333
-0.004505
0.002262
0.006772
0.040359
0.008621
-0.021368
-0.002183
0.002188
0.030568
0.025424
-0.002066
0.006211
0.020576
-0.022177
-0.018557
-0.004202
-0.004219
-0.016949
0
-0.010776
-0.019608
0.031111
-0.015086
0.019694
0.012876
0.04661
0.036437
-0.019531
0
0.027888
0.015504
0.003817
-0.015209
0
0
0.054054
0.029304
0.017794
0.061189
0.008237
-0.029412
0.013468
0.003322
-0.033113
0.02911
0.024958
-0.047078
-0.005111
-0.013699
0.020833
0.018707
0.013356
0.008237
-0.013072
0.006623
-0.014803
0.001669
0.035
-0.008052
-0.016234
-0.016502
0.003356
0.020067
0.003279
-0.006536
-0.029605
-0.023729
0.003472
0.013841
0.013652
-0.006734
0.023729
0.02649
0.01129
0.011164
-0.018927
-0.022508
0.009868
-0.045603
-0.017065
-0.034722
0.028777
-0.038462
0.003636
-0.014493
-0.022059
0.003759
-0.011236
-0.041667
-0.043478
0.012397
0.036735
0.025591
-0.009597
0.007752
-0.011538
0
-0.038911
-0.024291
-0.078838
-0.022523
-0.009217
-0.037209
0.10628
0.061135
0.034979
-0.037773
-0.008264
0.025
0.012195
-0.052209
-0.025424
0.004348
-0.034632
-0.004484
0.033784
0.002179
0.03913
0.016736
0.016461
0.004049
-0.03629
0.012552
-0.033058
0.032051
-0.00207
-0.016598
0.063291
0.065476
-0.018622
-0.001898
-0.024715
0.009747
0.019305
-0.045455
-0.055556
-0.02521
-0.017241
-0.008772
-0.033186
0.034325
0.081858
0.014315
0.032258
0.003906
0.01751
-0.00956
-0.021236
-0.013807
0.022
-0.001957
-0.003922
0.023622
0.009615
-0.020952
-0.007782
-0.003922
0.019685
0.063707
-0.00363
0.01275
-0.023381
0.001842
0.022059
-0.017986
0.007326
0
0.021818
0.023132
-0.02087
0.012433
0.014035
0.022491
0.00846
0.010067
-0.006645
-0.006689
-0.003367
-0.025338
0.005199
0.003448
0.012027
0.005093
0.016892
-0.004983
0.008347
0.003311
-0.006601
-0.003322
-0.003333
0.003344
0.003333
-0.006645
0.006689
0.008306
-0.01318
-0.018364
0.006803
0.057432
-0.003195
-0.016026
0.021173
0.049442
0.021277
0.014881
0.049853
-0.006983
0.001406
0.016854
-0.01105
0.030726
0.00271
0.040541
0.019481
0.016561
-0.006266
0.021438
0.044444
-0.026005
0.009709
0.002404
-0.009592
0.021792
-0.045024
0.024814
-0.007264
0.002439
-0.026764
0.0225
0.007335
-0.007282
0.02934
-0.014252
0.019277
0.01182
0.042056
-0.038117
-0.030303
-0.014423
-0.031707
-0.035264
0.049608
-0.024876
-0.014031
0.027167
-0.002519
0
-0.042929
-0.010554
0.048
0.069975
0.02497
-0.015081
0.005889
0.051522
0.013363
0
-0.032967
0.0125
-0.010101
-0.024943
0.032558
-0.033784
0.060606
-0.013187
-0.006682
-0.013453
-0.025
-0.047786
-0.004896
0.01353
-0.021845
0
-0.029777
0.012788
0.017677
-0.002481
0.007463
0.014815
-0.014599
0.017284
0.026699
-0.028369
0.00365
-0.018182
-0.032099
0.014031
-0.001258
-0.001259
0.029004
0.046569
0.025761
0.004566
0.006818
-0.004515
0
-0.004535
0.020501
0.008929
-0.00885
-0.007812
-0.007874
0.002268
0.001131
0.00452
-0.001125
0.022523
0
-0.017621
-0.07287
-0.025393
0.014888
-0.040342
0.006369
0.020253
0.012407
0.001838
0.047706
-0.045534
-0.06055
-0.035156
0.08502
0.01306
-0.038674
0.015326
0.026415
0.027574
-0.033989
0.003704
-0.01107
0.011194
-0.00369
-0.014815
-0.015038
0.007634
0.075758
-0.010563
0.035587
0.010309
-0.003401
0
-0.013652
0.031142
0.020134
0.039474
0.022152
0.027864
-0.006024
0
-0.012121
0.003067
-0.018349
0.003115
0.043478
0
0.014881
0
-0.005865
0.010324
0.00146
-0.005831
-0.024927
-0.006015
-0.025719
0.003106
0
-0.009288
0.025
0.044207
-0.030657
0
0.018072
0.002959
0.017699
0.002899
-0.018786
0.036819
-0.002841
0.017094
-0.011204
0.008499
-0.001404
-0.021097
0.005747
0.007143
0.004255
0.008475
0.002801
0.002793
-0.001393
0.029289
-0.009485
-0.00684
-0.016529
0.008403
0.011111
0.004121
-0.012312
0
-0.00831
0.00838
0.00554
0.041322
-0.006614
-0.013316
-0.017544
0.03022
0.016
-0.005249
0.005277
0.023622
0.024359
0.011264
-0.017327
-0.042821
0.023684
-0.010283
0.002597
0.007772
-0.012853
-0.003906
-0.011765
0.007937
0.020997
0.041131
0.001235
0.006165
-0.002451
0.02457
-0.021583
-0.002451
-0.009828
0.012407
0
0.001225
-0.002448
0.009816
-0.001215
0.004866
0.033898
-0.004684
0.015294
0.023175
0.003398
0.004515
0.024719
-0.008772
0.030973
0.030043
0.035417
0.024145
-0.015717
0.01497
0.00885
0.025341
-0.028517
-0.009785
-0.031621
-0.02551
0.051309
-0.003984
-0.003
-0.032096
0.001036
0.031056
-0.008032
-0.026316
0.039501
-0.004
0.022088
-0.007859
-0.00396
-0.00994
-0.016064
0.026531
-0.025845
-0.026531
-0.008386
-0.026427
0.02063
-0.025532
0.003275
0.007617
0.053996
0.023566
-0.011011
-0.004049
0.002033
-0.006085
-0.010204
-0.024742
0.006342
0.023109
-0.01232
0.007277
-0.001032
0.02686
0.030181
-0.012695
0.008902
0.007843
0
-0.007782
0.007843
-0.027237
-0.03
-0.010309
-0.0125
0.016878
-0.029046
0.004274
0.031915
-0.043299
0.010776
0.023454
-0.033333
0.012931
-0.004255
0.101496
-0.009699
-0.074437
-0.016931
0.012917
-0.01594
-0.030238
0.008909
-0.037528
0.021789
-0.010101
0.031746
0.002198
0.02193
-0.004292
-0.008621
-0.004348
-0.004367
0.002193
-0.013129
-0.017738
-0.006772
0.025
0.015521
0.019651
-0.001071
-0.007503
-0.00216
-0.004329
0.034783
0.016807
0.02686
-0.011066
0.001017
-0.003049
-0.013252
-0.022727
-0.027484
-0.021739
-0.04
0.041667
0.01
-0.039604
-0.005155
-0.001727
0.017301
0.010204
-0.010101
-0.017007
-0.031142
-0.046429
0.082397
-0.031142
0.030357
-0.031196
-0.005367
-0.021583
0.009191
0.005464
0.005435
0.009009
0.016071
0.005272
0.01049
-0.027682
-0.014235
0.036101
-0.02439
0.014286
0.024648
0.003436
0.013699
0
-0.011824
-0.005128
0.013746
0.001695
-0.025381
-0.006944
-0.01049
0.001767
0.007055
-0.005254
-0.001761
0.001764
-0.021127
0
-0.003597
0.016245
-0.008881
-0.010753
0.019928
0.017762
0.027923
0.010187
0.001681
0
0.011745
0.016584
-0.008157
0.009868
0.017915
0.0112
-0.003165
0.038095
-0.006116
-0.010769
0.009331
-0.015408
-0.00939
-0.017378
0.017685
0.014218
-0.018692
-0.022222
0.022727
0.022222
-0.01087
-0.010989
0.038095
0.009174
-0.016667
0.027735
-0.011994
0.018209
0.004471
-0.008902
0.011976
0.010355
0.029283
0
0.024182
-0.002778
-0.012535
0.015515
-0.022222
0.005682
0.016949
-0.013889
0.009859
-0.015342
0.002833
0.038136
0.009524
-0.009434
0.010884
0.009421
-0.002667
-0.002674
-0.005362
-0.02965
0.022222
0.021739
0.010638
-0.068421
0.033898
-0.004098
0.006859
0.014986
0
-0.025503
0.009642
0.001364
0.017711
-0.009371
-0.005405
-0.032609
-0.029494
0.008683
-0.008608
0.007236
0.034483
0
0.005556
-0.030387
-0.005698
0
0.002865
-0.011429
-0.007225
-0.005822
-0.002928
0.016153
0.028902
-0.019663
-0.001433
0.022956
0.007013
0.016713
0
-0.016438
-0.005571
-0.009804
0
0.01273
-0.001397
-0.00979
-0.00565
-0.019886
0.008696
-0.005747
0.011561
0.017143
-0.007022
-0.03819
0.047059
-0.036517
-0.021866
0.019374
-0.002924
-0.019062
-0.041854
0.00156
0.017134
-0.022971
-0.037618
0.035831
0.055031
0.005961
-0.011852
-0.022489
0.038344
0.001477
-0.011799
-0.01194
0.010574
0.007474
0.008902
0.017647
0.028902
-0.015449
0.001427
-0.027066
-0.001464
-0.01173
-0.010386
-0.002999
0.037594
0.013043
-0.008584
0.004329
0.045977
0.016484
0.005405
-0.034946
0.019499
-0.019126
0.005571
-0.01385
0.01264
-0.01387
0.001406
-0.021067
-0.001435
0
-0.002874
-0.021614
-0.019146
-0.022523
-0.012289
0.026439
0.042424
-0.005814
0
0.00731
0.021771
0.014205
-0.022409
-0.002865
0.024425
-0.015428
-0.014245
-0.008671
-0.002915
0.011696
0.023121
0.045198
0.017568
-0.017264
-0.004054
-0.009498
0.043836
-0.011811
-0.015936
0.039136
-0.005195
-0.011749
-0.006605
-0.007979
-0.010724
-0.01355
0.001374
-0.019204
0.032168
0.00271
-0.013514
-0.00411
-0.037139
0.012857
-0.007052
0.007102
-0.00141
0
0.019774
-0.01385
-0.011236
-0.009943
0.001435
-0.014327
-0.030523
0.017991
-0.002946
-0.01034
-0.01194
0.018127
-0.008902
-0.028443
-0.029276
0.022222
-0.018634
-0.017405
0
0.008052
-0.035144
0.036424
0.009585
-0.063291
-0.016892
0.003436
0
0.023973
-0.020067
-0.003413
-0.027397
0.019366
0.022453
0.016892
0.033223
-0.006431
0
-0.038835
0.026936
0.009836
-0.01461
-0.021417
-0.02862
-0.003466
0.010435
0.034423
0.021631
-0.001629
-0.011419
-0.013201
-0.003344
0.02349
0.022951
-0.020833
-0.01473
0.016611
-0.006536
0
-0.004934
0.004959
0.016447
0.019417
0.015873
0.028125
0.021277
-0.011905
-0.006024
-0.006061
0.007622
0.007564
0.01952
-0.008837
0.004458
-0.005917
0.002976
-0.011869
-0.013514
-0.016743
0.027864
-0.033133
0.009346
-0.018519
0.011006
0.001555
-0.012422
0.004717
-0.010955
0.014241
0.00936
-0.007728
-0.021807
-0.025478
0.029412
-0.003175
-0.003185
0.039936
0.003072
0.003063
-0.016794
0.021739
-0.018237
-0.006192
-0.001558
-0.039002
0.00487
0.017771
0.003175
0.006329
0.006289
0.01875
0.016871
0.034691
-0.010204
0.007364
-0.023392
-0.028443
0.009245
-0.006107
-0.016897
-0.003125
0.003135
0.00625
0.018634
0.006098
-0.016667
-0.003082
-0.004637
0.02795
-0.015106
-0.003067
-0.007692
-0.006202
0.00468
0.021739
0.028875
0.007386
0.005865
-0.005831
0.002933
-0.001462
0.002928
-0.010219
-0.001475
-0.016248
0.036036
0
-0.011594
-0.001466
-0.010279
0
0.007418
0.002946
0
-0.013216
0.005952
-0.038462
-0.006154
-0.024768
0.011111
-0.00314
-0.007874
0.004762
0.007899
-0.012539
-0.001587
0.017488
-0.00625
0.018868
-0.013889
0.014085
0.018519
0.009091
-0.006006
-0.021148
0
0.003086
-0.003077
-0.001543
0
0.010819
0.025994
0.011923
-0.001473
-0.00295
0.002959
-0.017699
0.018018
0.017699
0.011594
0.002865
-0.012857
-0.044863
0.013636
0.013453
-0.00295
0.038462
0.014245
0.008427
-0.030641
0
-0.025862
0.001475
-0.008837
0.008915
-0.022091
0.061747
0.015603
0.022346
0.002732
0.021798
0.012667
-0.029625
0.004071
0.032432
-0.020942
0.01738
-0.007884
-0.022517
0
0.01897
-0.005319
0.010695
0.021164
-0.015544
-0.003947
0.02576
0.013522
-0.006353
0.034527
0.011125
0.026895
-0.009524
0.007212
0.026253
-0.013953
-0.014151
0.011962
0.030733
-0.016055
-0.030303
0.004808
0.005981
0.005945
0.013002
0.012835
-0.012673
-0.010502
0.009434
-0.016355
-0.021378
-0.026699
-0.012469
0.04798
-0.010843
0.001218
0.004866
-0.026634
-0.022388
-0.016539
0.042691
-0.01737
-0.022727
-0.007752
0.03125
-0.015152
-0.002564
0.03856
-0.007426
-0.034913
-0.01292
0.058901
0.012361
-0.015873
-0.01737
0
0.040404
0.036408
-0.010539
0.010651
-0.01171
-0.004739
0.009524
0.009434
0.011682
0.020785
0
-0.014706
0.008037
0.018223
-0.006711
-0.011261
-0.004556
0.016018
0.004505
0.007848
0.012236
0.003297
0.023001
-0.004283
-0.034409
-0.002227
0
0.015625
0.018681
-0.018339
-0.013187
0.025612
0.001086
0.010846
-0.023605
0
-0.015385
0.022321
-0.004367
-0.017544
-0.007812
0.016873
0.00885
-0.008772
-0.006637
-0.004454
-0.01566
0.009091
-0.018018
-0.002294
0.006897
0.019406
0.007839
0.017778
-0.022926
-0.014525
0.027211
0.01766
0.034707
-0.004193
-0.008421
0.0138
0.02199
0.010246
0.008114
0.014085
-0.003968
0.003984
-0.005952
-0.017964
0.006098
0.028283
0.001965
-0.00098
-0.022571
0.036145
0.000969
0.000968
-0.005803
-0.001946
-0.009747
-0.023622
-0.008065
0.012195
0.018072
0.011834
-0.019493
-0.00497
0.010989
0.000988
0.000987
-0.005917
-0.007937
0.01
0
-0.005941
0.007968
0.003953
-0.001969
-0.011834
-0.043912
0.02714
-0.014228
0.004124
-0.002053
0.004115
0.01332
-0.011122
-0.015337
0.007269
-0.016495
0.016771
-0.006186
0.012448
0.006148
-0.002037
0.02449
0.021912
0.007797
0.00677
-0.024015
-0.029528
0.01927
-0.012687
-0.004283
-0.030364
0
-0.014614
0.006356
-0.004211
-0.002114
0.019068
0.012474
0.002053
0.012295
0.002024
0.00202
0
-0.002016
-0.018182
0.002058
-0.008214
-0.010352
0.029289
0.002033
-0.006085
0.008163
0.020243
0.003968
0.007905
-0.001961
0.010806
0.016035
0.048302
-0.009124
0.010129
0.006381
0.039855
-0.017422
-0.005319
-0.002674
0.016979
-0.009666
0.007098
0.025551
0.015464
-0.011844
0.008562
-0.018676
-0.00173
-0.013865
-0.015817
-0.001786
0.010733
-0.00885
-0.005357
0.018851
0.01674
-0.006932
0.012216
0.067241
-0.008078
-0.008143
-0.011494
-0.003322
0.036667
0.028939
-0.004688
-0.012559
0.039746
0.004587
-0.031202
0.016496
0.007728
-0.018405
-0.001563
-0.000782
-0.007048
0.026814
-0.00768
0.006966
0.043812
0.013255
-0.015988
0.008863
0.021962
0.014327
-0.011299
0.02
-0.019608
-0.051429
0.020331
-0.006642
-0.011887
0.019549
-0.019174
0.010526
0.001488
0.008915
-0.013255
0.001493
-0.000745
0.012677
0.025037
0.032328
0.017397
-0.009576
0.015193
-0.008163
-0.015089
-0.032033
0.011511
0.01707
0.011189
0.006224
-0.002749
0.022743
0.030997
0.033987
-0.02402
0.034974
0.002503
0.034956
0.05187
-0.065367
-0.072393
0.017196
-0.042913
0.017663
0.029372
-0.003891
0.005208
-0.040155
-0.022942
-0.01105
-0.005587
0.023876
0.030178
-0.002663
-0.001335
0.032086
-0.024611
0.025232
0.023316
-0.003797
0.003812
0.003797
-0.020177
-0.027027
0.050926
-0.014475
-0.01788
-0.018205
-0.045695
0.020125
0.014966
-0.008043
-0.02973
0.058496
-0.015789
0.012032
0.009247
0.022251
-0.014085
-0.001299
-0.013004
-0.015152
-0.015385
0.014266
-0.002009
-0.026846
-0.009655
0.005397
-0.021991
0.004249
0.03244
-0.010929
-0.024862
0.007082
-0.030942
0.015965
-0.018571
-0.032023
0.007519
0.034328
0.011544
-0.015692
0.005797
0.050432
0.049383
0.011765
-0.01292
0.009162
0.011673
-0.016667
0.022164
0.020408
0.0275
-0.026764
-0.01625
0.016518
-0.005
-0.021357
-0.044929
0.024194
0.03937
-0.021465
-0.005806
-0.02401
0
-0.043883
-0.027816
-0.015737
0.023256
-0.007102
0.007153
-0.008523
0.048711
-0.019126
-0.029248
-0.010043
0.018841
-0.021337
0.053779
-0.001379
0.044199
-0.01455
-0.018792
0.004104
-0.032698
-0.004225
-0.015559
0.04454
-0.041265
0.032999
0.005556
-0.002762
-0.015235
-0.016878
0.004292
0.022792
-0.032033
0.005755
-0.011445
-0.001447
-0.07029
0.02728
0.051593
-0.010101
-0.037901
0.04697
-0.017366
0.032401
0.048502
0.001361
-0.027174
0.019553
-0.020548
0.012587
-0.001381
0.004841
0.018582
0.017568
-0.011952
0.044355
-0.006435
0.003886
0.020645
0.012642
-0.006242
0.001256
-0.008783
-0.002532
-0.006345
-0.001277
0.021739
0.026283
0.009756
-0.027778
-0.004969
0
-0.014357
-0.032299
0.007853
0.019481
-0.011465
0.003222
-0.022479
0.014455
-0.007772
0.053525
-0.012392
0.027604
0.028083
0.015439
-0.021053
-0.037037
0.003722
-0.012361
0.028786
-0.002433
-0.002439
0.008557
-0.003636
0.018248
-0.001195
-0.001196
-0.005988
-0.020482
0
-0.00492
0
0.02364
0.016755
0.006532
0.028909
0.006881
0.027335
-0.001109
-0.009989
0.011211
0.006652
-0.007709
0.005549
0.016556
-0.030402
-0.006719
0.007892
0.012304
0.009945
-0.006565
0.012115
0.032644
0.003161
-0.011555
-0.004251
-0.001067
-0.002137
-0.013919
0.015201
0.013904
0
-0.010549
-0.001066
0.009605
0.004228
-0.003158
-0.004224
0.025451
-0.00879
0.011998
-0.005155
0.012435
0.023541
-0.003
-0.013039
0.013211
-0.018054
-0.005107
0
0.017454
0.002018
-0.01712
-0.012295
-0.004668
0.001563
0.01821
-0.005621
-0.004111
-0.022704
0.016367
-0.002597
-0.004167
-0.041841
-0.018559
-0.015573
0.042938
0.015168
0.023479
0.009254
-0.010203
-0.063674
0.023411
0.03268
0.005274
-0.018888
0.014973
-0.006322
0.02333
0.022798
-0.013171
0.01848
0.006048
0.004008
-0.005988
0.006024
-0.008982
0.006042
0.002002
-0.006993
-0.006036
-0.001012
0.001013
0.012146
-0.014
-0.003043
0.015259
0.007014
-0.01194
-0.013092
0.007143
